ts,open,high,low,close,volume
2010-03-29,95.6621,96.8897,95.6025,96.8308,2466388
2010-03-30,97.4756,99.2274,97.4047,99.2274,3261107
2010-03-31,99.0891,99.1738,98.6528,98.7160,1545810
2010-04-01,98.5520,98.5520,96.8493,96.8493,3128007
2010-04-02,96.5869,96.9094,95.7106,95.7106,2171201
2010-04-05,95.7930,96.2596,95.6233,96.2596,1168414
2010-04-06,96.5192,97.7393,96.5192,97.7393,3009381
2010-04-07,97.8890,98.3582,97.5984,98.3582,1996730
2010-04-08,98.3124,98.3278,97.5569,98.0631,1231625
2010-04-09,98.9303,100.6484,98.9303,100.6484,1597266
2010-04-12,100.6299,100.9325,100.4110,100.4110,1450681
2010-04-13,100.2256,100.4780,99.6054,99.8372,1492742
2010-04-14,99.8997,100.0993,99.4877,100.0341,2157635
2010-04-15,100.2235,100.8134,100.0436,100.7465,2212263
2010-04-16,100.8333,101.3149,100.4551,101.2011,1403577
2010-04-19,101.3182,102.0982,100.5274,102.0982,1412190
2010-04-20,101.7514,101.7514,100.5301,100.5682,2165764
2010-04-21,100.2127,100.5015,99.4300,99.4300,1979726
2010-04-22,99.4869,100.2800,99.4869,99.8688,1080870
2010-04-23,99.9123,100.0047,98.8668,100.0047,1041512
2010-04-26,99.9474,100.2239,99.7445,99.7445,1627534
2010-04-27,99.7816,100.5049,99.5149,99.8670,1077176
2010-04-28,100.0634,101.2115,100.0634,101.2115,2847040
2010-04-29,101.1439,101.6547,100.9694,100.9694,1403369
2010-04-30,100.7033,100.7033,99.7911,100.1444,1588556
2010-05-03,100.2613,100.7984,100.2452,100.7984,1282784
2010-05-04,100.7332,100.8470,100.0899,100.2035,1392864
2010-05-05,100.2015,100.8150,99.5965,100.1861,1786132
2010-05-06,99.9998,99.9998,98.5228,98.5228,2528036
2010-05-07,98.6614,99.4830,98.6614,99.4475,1665296
2010-05-10,99.3734,99.4971,98.8145,98.8145,1116720
2010-05-11,98.5124,98.5124,96.9799,96.9799,2642356
2010-05-12,96.6737,96.6737,95.8424,95.8424,1824895
2010-05-13,96.3852,97.4332,96.1958,97.4332,3449059
2010-05-14,97.7041,98.8522,97.7041,98.6458,1270440
2010-05-17,98.6280,99.0139,98.1113,98.5936,816017
2010-05-18,98.6489,99.1855,98.6489,98.7544,1201118
2010-05-19,98.7658,99.3939,98.5254,98.7973,812497
2010-05-20,98.6759,98.7610,97.9675,98.0235,1247684
2010-05-21,98.1541,99.8453,98.1541,99.7536,1890187
2010-05-24,99.8795,100.8527,99.6033,100.8527,2262312
2010-05-25,100.9471,101.7583,100.8392,101.2354,724039
2010-05-26,101.1914,101.8019,100.7028,100.7028,1178567
2010-05-27,100.7175,101.0953,100.4737,100.7840,1265504
2010-05-28,100.6058,100.7146,99.3464,99.3464,2973508
2010-05-31,99.3352,99.4965,98.9232,99.1391,1449785
2010-06-01,99.0309,99.0309,97.4825,97.4825,2833143
2010-06-02,97.4697,97.4697,96.8654,97.4435,1099718
2010-06-03,97.0922,97.2166,95.8389,96.3299,2771907
2010-06-04,96.3852,97.6302,96.3000,96.9625,1478339
2010-06-07,96.4017,96.4017,94.6505,94.7477,2971956
2010-06-08,94.8995,96.0398,94.6800,96.0398,2459505
2010-06-09,96.1243,96.4666,95.5731,96.4666,1500017
2010-06-10,96.2245,96.2245,94.2783,94.3864,2942661
2010-06-11,94.3430,94.3430,93.8698,93.9727,915228
2010-06-14,93.9864,94.1006,93.5015,94.0217,1036353
2010-06-15,94.0541,94.5257,94.0134,94.2255,1410126
2010-06-16,94.1197,94.1197,92.6398,92.7378,1911801
2010-06-17,92.8506,93.4217,92.7014,93.2521,1093965
2010-06-18,93.2568,93.2864,92.5979,93.2864,1267967
2010-06-21,93.2259,93.2259,91.6754,92.6239,2040418
2010-06-22,92.7653,94.1435,92.7653,93.4874,1580451
2010-06-23,93.4419,93.9189,93.2096,93.2096,1455906
2010-06-24,93.1178,93.6921,92.6786,92.7026,1311838
2010-06-25,92.4853,92.4853,90.7712,90.7712,2637933
2010-06-28,90.9122,91.5507,90.9122,91.2851,988893
2010-06-29,91.4010,92.5883,91.3162,92.5883,2321436
2010-06-30,92.5432,92.9036,92.1689,92.2286,1586456
2010-07-01,92.2209,92.4723,92.0272,92.1869,769251
2010-07-02,92.4638,93.2595,92.4638,93.1741,1568745
2010-07-05,93.2555,93.6874,93.1580,93.4270,1478534
2010-07-06,93.5432,94.7146,92.6755,94.7146,1578321
2010-07-07,94.8711,96.5589,94.8711,96.1125,2383399
2010-07-08,96.2603,97.3276,96.2603,96.8320,1549387
2010-07-09,96.8364,97.4581,96.8279,96.8554,902192
2010-07-12,96.8436,97.6586,96.5267,96.8100,1030816
2010-07-13,96.7035,96.7035,95.8820,96.0646,1089847
2010-07-14,95.9365,96.2189,95.2763,95.6585,1654697
2010-07-15,95.3115,95.3115,93.9891,94.6556,1667179
2010-07-16,94.6676,94.8343,94.0386,94.8343,1128285
2010-07-19,94.9426,95.6653,94.9426,95.1519,1129475
2010-07-20,95.0122,95.8155,94.1646,94.1646,1378508
2010-07-21,94.2347,94.9134,94.1537,94.6836,1221361
2010-07-22,94.6831,94.7014,94.1266,94.6807,999029
2010-07-23,94.6510,95.1798,94.3544,94.5672,1433185
2010-07-26,94.4750,94.6811,93.8072,94.2173,1911159
2010-07-27,94.0426,94.2740,93.1196,93.1196,1625628
2010-07-28,93.1380,93.4881,92.9151,93.3045,1149309
2010-07-29,93.0616,93.0616,91.4924,91.9974,2199114
2010-07-30,91.8494,91.9193,91.1098,91.3763,1614902
2010-08-02,91.2325,91.3372,90.5289,90.9621,1102538
2010-08-03,91.0585,91.6206,90.9315,91.4487,1462420
2010-08-04,91.5046,92.6850,91.5046,92.2436,1696054
2010-08-05,92.2164,92.2164,91.7159,92.1631,1089937
2010-08-06,92.3118,92.6405,91.8471,92.5937,1136831
2010-08-09,92.3149,92.3149,91.2960,91.7150,1681485
2010-08-10,91.9182,92.6238,91.3475,92.6238,1051105
2010-08-11,92.7993,93.1577,92.0247,93.1577,1065256
2010-08-12,93.1127,93.5293,92.5036,92.5036,2330130
2010-08-13,92.4472,92.5856,91.8355,92.2511,1308877
2010-08-16,92.1619,92.3021,91.7288,91.9450,1760852
2010-08-17,92.1956,93.5396,92.1956,93.1205,2840123
2010-08-18,93.0099,93.0701,91.8917,91.8917,1681740
2010-08-19,92.0009,93.3144,92.0009,92.6378,1779342
2010-08-20,93.0260,93.8334,92.2725,93.8334,2564825
2010-08-23,93.8351,93.9091,93.1958,93.8563,674166
2010-08-24,93.8520,94.1610,93.7271,93.7901,1122442
2010-08-25,93.6321,93.6321,92.5220,92.5528,3064407
2010-08-26,92.6843,93.3739,92.3105,92.9959,809812
2010-08-27,92.8022,93.0862,91.9007,92.1461,1478257
2010-08-30,91.8558,92.0929,90.7592,91.2515,2125997
2010-08-31,90.9727,91.1166,90.1125,90.4528,2116773
2010-09-01,90.4350,90.4350,89.8725,90.3523,1123927
2010-09-02,90.5687,91.0138,90.5687,90.9789,1486246
2010-09-03,90.9260,90.9260,90.2295,90.7113,1675294
2010-09-06,90.7616,91.2141,90.7286,90.9796,830228
2010-09-07,91.0371,92.0005,90.2632,92.0005,2437918
2010-09-08,92.0782,93.0859,91.9120,92.9090,1507915
2010-09-09,92.6896,92.7940,91.6979,92.1389,2527756
2010-09-10,92.3058,93.4256,91.9222,92.7344,1118933
2010-09-13,93.3217,94.6390,93.3217,94.4791,2579859
2010-09-14,94.5451,95.6957,94.2449,95.6957,2325363
2010-09-15,95.7842,97.1589,95.7842,97.1589,2207375
2010-09-16,97.2506,98.2730,97.2506,97.6190,1561943
2010-09-17,97.5216,97.6852,97.0369,97.0505,1123325
2010-09-20,96.9571,97.3631,95.7102,96.0592,2279393
2010-09-21,96.2684,96.8513,96.0178,96.8513,2296666
2010-09-22,96.4546,96.4546,95.4076,95.6364,2102761
2010-09-23,95.8392,96.5105,95.8392,96.5105,2048918
2010-09-24,96.4688,96.4688,94.8185,95.8892,1657485
2010-09-27,96.0432,97.1826,96.0432,96.8131,2358787
2010-09-28,96.9766,98.2543,96.9766,98.1736,1899846
2010-09-29,98.3090,98.6664,97.6206,98.6664,798154
2010-09-30,98.7066,99.3692,98.6449,99.0979,1622137
2010-10-01,99.2025,99.5896,98.4991,99.5896,1223066
2010-10-04,99.7170,100.1210,98.7966,100.1210,1369760
2010-10-05,100.6210,101.5820,100.3956,101.5820,2238924
2010-10-06,101.6011,102.1295,101.4097,101.9231,1052609
2010-10-07,101.9923,102.2207,101.1753,102.2207,1221899
2010-10-08,102.3280,103.0917,102.3280,102.7391,1346770
2010-10-11,102.8857,103.2610,102.4875,103.2474,959592
2010-10-12,103.3216,104.4091,103.3216,103.8033,1467837
2010-10-13,103.7020,103.7020,102.9263,103.2674,817708
2010-10-14,103.3922,104.4910,103.3176,104.4200,2815537
2010-10-15,104.2573,104.2573,103.6376,103.6376,1860924
2010-10-18,103.7994,104.8764,103.7994,104.7848,1851387
2010-10-19,104.9867,106.4760,104.5849,106.2628,2340747
2010-10-20,106.0971,106.2793,105.0147,105.0147,1710571
2010-10-21,105.1690,106.5547,104.9963,106.5184,1823687
2010-10-22,106.8510,108.6765,106.6844,108.4830,3105237
2010-10-25,108.0010,108.7694,106.7971,106.7971,1466330
2010-10-26,107.0802,108.4967,107.0802,108.4620,1680378
2010-10-27,108.4916,109.2494,108.2476,108.5974,1088219
2010-10-28,108.5523,108.7877,108.1536,108.4028,965426
2010-10-29,108.6130,110.2919,108.6130,109.8064,1813229
2010-11-01,109.6312,109.6312,108.2275,108.5351,2602948
2010-11-02,108.1575,108.1575,106.5284,106.9457,2936086
2010-11-03,107.1127,107.5876,106.9800,107.5262,1495452
2010-11-04,107.5905,107.9795,106.9431,107.9795,1390223
2010-11-05,107.9406,108.4371,107.1950,107.5495,1404231
2010-11-08,107.8472,108.7148,107.8472,108.6911,2218365
2010-11-09,108.9514,109.7817,108.9514,109.7817,1820718
2010-11-10,109.6705,109.7126,108.5176,108.8502,1505551
2010-11-11,108.8063,108.8063,107.9769,108.2534,1622140
2010-11-12,108.0830,108.2691,106.8707,106.8707,2644964
2010-11-15,107.3782,108.5786,107.3782,108.3370,1752311
2010-11-16,108.9590,111.2685,108.8638,110.8464,3590696
2010-11-17,111.1390,112.3280,110.5116,112.0690,1315719
2010-11-18,112.1150,113.3783,112.0683,112.5031,2233633
2010-11-19,112.4382,112.4382,111.9144,112.1804,692466
2010-11-22,112.1673,112.3417,111.6265,111.9406,1221781
2010-11-23,112.1623,113.7011,112.1623,113.7011,2475361
2010-11-24,113.3313,113.3313,112.2259,112.3215,1619080
2010-11-25,112.4416,113.4510,112.4416,113.4032,1867391
2010-11-26,113.9590,115.2726,113.9170,115.2726,1661798
2010-11-29,115.3307,116.6474,115.3307,116.2825,1558255
2010-11-30,116.0393,116.0393,115.0402,115.2376,2324466
2010-12-01,115.4013,116.6000,115.4013,115.7446,2277927
2010-12-02,115.7576,116.7499,115.7576,115.8084,1496346
2010-12-03,115.6513,115.6513,114.6355,115.3511,1734850
2010-12-06,115.0047,115.0047,114.2989,114.3017,1765973
2010-12-07,114.3811,114.9946,113.2442,114.9038,1496504
2010-12-08,114.6231,114.9904,113.9773,113.9773,1938972
2010-12-09,113.6818,113.6818,113.0575,113.0575,1793405
2010-12-10,113.1477,113.8860,112.7130,113.6216,1428210
2010-12-13,113.5958,114.1234,113.2653,113.2653,1422019
2010-12-14,113.1883,113.1883,112.3420,112.9040,1262379
2010-12-15,112.8680,113.7900,112.6848,112.7551,1361143
2010-12-16,112.8430,113.7977,112.8430,113.6972,2165550
2010-12-17,113.2005,113.3106,110.6694,110.6694,3402667
2010-12-20,111.0741,111.8490,111.0365,111.8490,2026834
2010-12-21,111.7771,112.5081,111.0239,111.4703,1502566
2010-12-22,111.3519,111.9883,110.7871,110.7871,1108809
2010-12-23,110.5106,110.5106,109.1191,109.1191,2175530
2010-12-24,108.9945,108.9945,107.8028,108.3498,1238001
2010-12-27,108.4180,108.7998,108.0381,108.7998,1041249
2010-12-28,108.8234,109.6803,108.8234,109.2105,1050176
2010-12-29,109.4299,110.6098,109.4299,110.4447,1993702
2010-12-30,110.1817,110.3347,109.4456,109.4456,1481255
2010-12-31,109.4704,109.7010,108.8374,109.5636,1167202
2011-01-03,109.5854,109.7807,109.0763,109.7086,1125579
2011-01-04,109.6841,110.8110,109.6020,109.6020,1044567
2011-01-05,109.2153,109.6042,108.2118,108.2118,3363313
2011-01-06,108.1182,109.2517,107.4419,107.4419,1733818
2011-01-07,107.4922,108.1653,107.4922,107.7125,1028811
2011-01-10,107.9532,109.4820,107.9532,109.4820,3135915
2011-01-11,109.4650,109.6646,109.0340,109.2923,1898467
2011-01-12,109.2386,109.7858,108.8550,109.0675,1005255
2011-01-13,108.9593,109.1724,108.4900,108.5734,1151883
2011-01-14,109.2581,111.0691,109.2581,111.0691,4421517
2011-01-17,111.3642,112.2526,111.3642,112.1764,1625859
2011-01-18,112.4313,113.9009,112.3977,113.9009,2176553
2011-01-19,114.0937,115.3735,114.0937,115.3735,1444309
2011-01-20,115.2815,115.2815,114.0952,114.6451,1436469
2011-01-21,114.0413,114.2739,112.8329,112.8329,2682424
2011-01-24,112.8015,113.3169,112.7343,112.7343,1225869
2011-01-25,112.7185,112.7330,112.3041,112.5307,697188
2011-01-26,112.3746,112.3746,111.4783,112.0220,1209445
2011-01-27,111.8911,112.4137,111.4647,111.6352,1717828
2011-01-28,112.1401,113.6475,112.0501,113.6475,3070036
2011-01-31,113.7112,114.2690,113.6303,114.0180,1451839
2011-02-01,113.7764,114.5420,113.1553,113.1553,2582061
2011-02-02,113.5384,114.7142,113.5384,114.7142,2669566
2011-02-03,114.6886,115.2388,114.4743,114.5781,1304587
2011-02-04,114.6825,115.9726,114.6825,115.6654,2250569
2011-02-07,115.6256,115.9918,114.9355,114.9355,797500
2011-02-08,115.0279,115.8527,114.6724,115.8527,2416205
2011-02-09,115.9682,116.3895,115.7284,116.3895,1489672
2011-02-10,116.2496,116.2496,114.3392,114.6303,3800019
2011-02-11,114.7466,115.4447,114.7466,115.3117,1723931
2011-02-14,115.3580,115.8662,115.0882,115.7806,1923078
2011-02-15,116.0807,117.3191,115.3435,117.3191,2331998
2011-02-16,117.9700,119.3081,117.4962,119.3081,2464036
2011-02-17,119.6159,120.8263,118.2571,120.8263,1565630
2011-02-18,120.5716,120.9874,118.2705,119.2661,2546425
2011-02-21,119.3028,120.8137,118.8482,119.4567,916209
2011-02-22,120.6539,123.2644,120.6539,123.2644,1896880
2011-02-23,123.3374,124.8061,122.8148,123.8010,1970991
2011-02-24,123.4476,123.4476,121.6805,122.4945,1610342
2011-02-25,122.1148,123.2254,121.3626,121.3626,1844884
2011-02-28,121.1954,121.8603,120.4285,120.5024,2547443
2011-03-01,121.2931,123.0794,121.2931,123.0794,3911388
2011-03-02,122.9476,123.3803,122.4486,122.4486,2097583
2011-03-03,122.5534,123.5112,121.9756,123.5112,1559055
2011-03-04,123.5907,125.0680,122.8905,124.6782,2052155
2011-03-07,125.5181,127.4477,125.5181,127.4477,2042476
2011-03-08,127.5029,127.7131,127.1039,127.7131,1054578
2011-03-09,127.2226,127.9921,125.9887,125.9887,3115678
2011-03-10,125.7601,125.8418,124.6908,124.8131,2420706
2011-03-11,125.0348,126.0700,124.8397,126.0700,1662408
2011-03-14,125.9390,125.9390,125.4487,125.6119,1926450
2011-03-15,125.4420,125.9938,124.4205,124.4865,1704971
2011-03-16,124.5344,125.0598,123.8500,125.0598,1662852
2011-03-17,125.2458,125.7762,124.5965,125.7762,1658005
2011-03-18,125.8276,126.2843,125.4002,125.9400,1330117
2011-03-21,125.2557,125.6366,122.8384,123.6007,3458822
2011-03-22,123.5774,123.6351,122.6135,123.1919,1302942
2011-03-23,123.3527,124.2021,123.1410,124.2021,2375252
2011-03-24,124.0248,124.0248,122.3154,122.3154,2349061
2011-03-25,122.2362,122.2362,121.1865,121.7656,2000215
2011-03-28,121.9582,122.8419,121.6736,122.8419,1972465
2011-03-29,122.6111,122.7580,121.4359,121.4359,1801745
2011-03-30,121.4262,121.4262,120.3584,121.3863,934029
2011-03-31,121.5559,122.3899,121.3319,122.2146,1783952
2011-04-01,122.2323,122.3346,121.6647,122.3346,945096
2011-04-04,122.6610,125.0140,122.6610,125.0140,2432778
2011-04-05,125.0807,126.0150,125.0807,126.0150,2774262
2011-04-06,126.8083,128.8614,126.8083,128.4785,2262155
2011-04-07,128.6155,129.3938,128.1065,129.3938,2102703
2011-04-08,129.7979,130.6492,129.3773,130.6492,1500100
2011-04-11,130.6703,131.8405,130.5649,130.8352,1014059
2011-04-12,130.7218,131.7224,130.2344,130.2344,1600620
2011-04-13,130.6577,131.5897,130.6577,131.5897,3900555
2011-04-14,131.5064,131.5822,131.0229,131.2227,1270649
2011-04-15,130.9789,131.9095,130.0647,130.0647,2304650
2011-04-18,129.6617,129.6617,127.6278,127.6278,2655438
2011-04-19,127.7634,128.7820,127.7634,128.5131,2378356
2011-04-20,128.7451,130.4248,128.7451,129.6027,2761533
2011-04-21,129.6982,129.9554,129.2129,129.8803,1086593
2011-04-22,129.6893,130.0162,128.6444,128.6444,1785347
2011-04-25,128.6331,129.0246,128.1392,128.5381,1293297
2011-04-26,128.6079,129.4823,128.4843,128.9069,1461298
2011-04-27,128.7977,128.7977,127.6366,128.5484,1182080
2011-04-28,128.8236,129.9238,128.4697,129.9238,2147016
2011-04-29,129.9725,130.4981,129.2807,130.4981,1411920
2011-05-02,130.3611,130.4731,129.5152,129.5152,1863421
2011-05-03,129.0269,129.0269,127.6055,127.6055,2585506
2011-05-04,127.5088,128.3657,126.7426,126.7426,1695733
2011-05-05,126.6571,127.0949,126.2157,126.2958,1517733
2011-05-06,126.3542,127.2605,126.1545,127.2605,1769097
2011-05-09,127.1566,127.7152,126.0426,126.2179,2376817
2011-05-10,126.2320,126.8703,126.2187,126.3051,1609780
2011-05-11,126.2519,127.0477,126.0058,126.0058,1231992
2011-05-12,125.5673,125.6009,124.3686,124.3686,2708722
2011-05-13,124.2529,125.7100,123.9891,123.9891,961153
2011-05-16,124.0342,124.1650,122.8664,124.1650,1205227
2011-05-17,123.8132,124.6394,122.6036,122.6036,2142853
2011-05-18,122.6478,123.6882,122.6478,123.0385,1647320
2011-05-19,123.1124,123.8824,122.9728,123.2660,1573830
2011-05-20,123.4754,124.9753,123.4512,124.1417,1969662
2011-05-23,124.9443,126.5929,124.8929,126.5929,4610459
2011-05-24,126.8317,127.6223,126.0928,127.6223,1654000
2011-05-25,127.7144,128.7552,127.7144,128.1342,1288278
2011-05-26,127.9430,127.9430,127.4941,127.4941,1780163
2011-05-27,127.5450,128.1989,126.8443,127.9005,1394662
2011-05-30,127.9773,129.2461,127.9395,128.6287,1395983
2011-05-31,128.4699,129.0898,127.4460,127.5654,2086112
2011-06-01,128.0909,129.6729,128.0909,129.3064,1929323
2011-06-02,129.5650,131.0690,129.1426,130.3302,1592597
2011-06-03,130.3073,131.1568,130.1892,130.1892,1249946
2011-06-06,130.3862,132.5489,130.3862,132.3596,2194009
2011-06-07,132.6439,135.1906,132.6439,135.1520,3007752
2011-06-08,135.1005,135.1005,134.3531,134.5874,1208221
2011-06-09,134.5824,135.4320,134.2307,134.5555,1657945
2011-06-10,134.5333,135.1575,133.9127,134.3663,1848851
2011-06-13,134.0268,134.2014,132.5749,132.5749,1948667
2011-06-14,132.6261,134.1013,132.6261,133.5628,1699227
2011-06-15,133.2828,133.9448,132.3344,132.3344,1074106
2011-06-16,132.2228,134.5254,130.8499,130.8499,1611186
2011-06-17,130.0393,130.3056,124.9390,124.9390,1890271
2011-06-20,123.7770,124.8567,121.2350,121.2350,2470670
2011-06-21,122.1975,126.0674,122.1975,124.4714,1766316
2011-06-22,123.7486,123.7486,120.7019,121.7804,2997919
2011-06-23,121.3731,122.3779,116.8774,116.8774,3029329
2011-06-24,116.5808,117.3370,114.1298,115.5972,1667512
2011-06-27,115.6790,118.6252,114.5745,116.4313,2137720
2011-06-28,116.1657,116.5348,111.8314,112.2528,3153782
2011-06-29,112.4555,113.9438,112.2000,113.0339,1839985
2011-06-30,112.7186,112.7186,109.3728,109.3728,1966054
2011-07-01,109.1669,110.4441,108.0447,108.0447,1396862
2011-07-04,107.5279,108.8450,106.2350,106.2350,2328606
2011-07-05,106.4163,108.4126,105.4484,107.1192,2344200
2011-07-06,107.2251,109.0668,106.2477,107.8065,795871
2011-07-07,108.1166,108.9118,106.1983,108.9118,1703636
2011-07-08,109.9050,112.3585,109.3936,112.3585,2638717
2011-07-11,112.2629,112.7120,108.8492,111.8260,1097007
2011-07-12,111.7879,113.5984,111.6595,111.6595,1362732
2011-07-13,111.2466,111.2466,104.8809,107.2855,2527580
2011-07-14,107.4075,109.3240,106.9568,108.2950,2197553
2011-07-15,108.3275,109.1065,108.3275,108.5746,1136195
2011-07-18,108.8622,110.2514,108.8622,109.4065,1733562
2011-07-19,109.4605,109.9656,109.1301,109.9656,1512973
2011-07-20,109.9653,110.2944,109.8829,109.9645,722179
2011-07-21,110.0535,111.5339,110.0535,110.6462,1757255
2011-07-22,110.8398,111.6722,110.3112,111.3964,1527496
2011-07-25,111.7543,113.4036,111.3273,113.4036,2005018
2011-07-26,113.2455,113.4588,112.8259,112.8259,1526183
2011-07-27,112.5569,112.5569,111.2584,111.8676,1656917
2011-07-28,111.5591,111.7702,110.3917,110.7496,1553231
2011-07-29,110.7268,111.0940,110.5673,110.5673,1532871
2011-08-01,110.5117,110.6166,109.6565,109.6565,2053297
2011-08-02,109.5062,109.5062,108.4575,108.7423,1794254
2011-08-03,108.6636,109.3652,107.9106,108.1546,2765238
2011-08-04,108.1070,108.2147,107.3102,107.9879,1163118
2011-08-05,107.8470,107.8470,106.5065,106.5065,1799475
2011-08-08,106.2607,106.2607,105.3113,105.5094,2603974
2011-08-09,105.6851,107.7196,105.6851,106.8178,1952911
2011-08-10,106.3867,106.7781,105.4505,105.4962,3675110
2011-08-11,105.0435,105.0435,103.2851,103.2851,2613319
2011-08-12,103.2729,103.6251,102.6383,103.0809,1537404
2011-08-15,103.0077,103.1795,102.3882,102.7829,1419261
2011-08-16,102.6080,102.6080,100.6769,100.6769,2211443
2011-08-17,100.5337,101.0381,100.1638,100.2119,1770129
2011-08-18,100.2892,101.2816,100.2892,100.7762,1504944
2011-08-19,100.8629,101.6150,100.5314,101.1903,1610307
2011-08-22,101.1712,101.2379,100.7014,101.0504,896124
2011-08-23,101.1080,101.6783,100.6425,101.6783,2260662
2011-08-24,101.6514,101.6900,101.1902,101.4749,937638
2011-08-25,101.4444,101.5056,101.1668,101.2777,1396800
2011-08-26,101.3093,102.1611,100.8562,101.4023,1308497
2011-08-29,101.5647,101.9246,101.2626,101.9246,1654086
2011-08-30,101.8662,102.0095,101.1490,101.3739,1637875
2011-08-31,101.3306,101.8746,100.4013,101.2400,1068463
2011-09-01,101.3108,101.9226,101.0809,101.9226,1463996
2011-09-02,101.9583,102.3000,101.8136,102.0770,1444692
2011-09-05,102.6517,104.1156,102.6468,104.0855,1930296
2011-09-06,104.2050,105.1440,103.2401,104.8141,1548349
2011-09-07,104.8738,105.9755,104.8738,105.0263,1720655
2011-09-08,105.1261,105.3754,104.4282,105.3754,878514
2011-09-09,105.1410,105.4026,104.6637,104.6637,1720282
2011-09-12,104.5854,104.5854,103.6879,104.0169,1501424
2011-09-13,103.9491,103.9491,102.4485,103.6055,1215307
2011-09-14,103.8717,105.6313,103.8717,105.6313,1929348
2011-09-15,105.5431,106.0957,104.9969,105.2680,1079161
2011-09-16,105.2363,105.8047,105.0071,105.0796,1311111
2011-09-19,104.8883,104.8883,104.0336,104.4319,1557957
2011-09-20,104.6935,106.5879,104.6935,105.4704,1235390
2011-09-21,105.3461,105.3461,104.0790,105.0134,1511049
2011-09-22,105.0402,105.4366,104.1192,105.3608,1435566
2011-09-23,104.8194,104.8194,103.2217,103.8040,2156551
2011-09-26,103.8343,104.1569,103.8343,104.0890,1330989
