ts,open,high,low,close,volume
2010-03-05,100.3058,100.3058,98.3508,100.1240,1511488
2010-03-08,100.1834,100.8921,99.3726,100.4561,1514805
2010-03-09,100.8746,102.4156,100.8746,101.9351,1912581
2010-03-10,102.3664,106.1685,102.3664,106.1685,3285576
2010-03-11,105.9140,105.9140,101.3736,102.5702,3324980
2010-03-12,102.4805,103.1836,100.6732,101.8377,1762921
2010-03-15,101.1672,101.2984,98.7527,99.2176,2563729
2010-03-16,99.2340,99.9659,97.5936,99.3140,1052885
2010-03-17,98.8917,98.8917,96.6284,97.6078,1384995
2010-03-18,97.2864,97.2864,92.1827,94.0830,1691680
2010-03-19,93.8407,94.0727,91.5585,92.0268,1359764
2010-03-22,91.8439,92.8587,89.2555,91.0280,1352971
2010-03-23,91.2412,92.6239,90.6499,92.0806,1458343
2010-03-24,91.9032,91.9032,88.8690,90.5778,2154077
2010-03-25,91.2410,93.1085,91.2410,92.8785,1890420
2010-03-26,92.9017,93.2655,92.1376,93.0001,956883
2010-03-29,93.2622,95.8260,93.2562,95.6644,1389088
2010-03-30,96.3601,97.8212,94.8215,97.8212,2114078
2010-03-31,97.8048,99.4449,97.4989,97.7568,1034929
2010-04-01,97.4960,98.1671,94.7362,95.6314,1883443
2010-04-02,95.8918,97.7464,94.5395,97.7464,1521235
2010-04-05,97.9323,99.1119,96.1988,99.1119,1071965
2010-04-06,98.4625,99.5601,96.6753,96.6753,3502920
2010-04-07,96.9041,98.9486,96.1480,97.9427,1074196
2010-04-08,98.9022,101.7822,98.9022,100.9751,1595273
2010-04-09,101.3829,103.6735,101.3829,102.1526,1216434
2010-04-12,102.4745,103.9100,101.8383,103.0924,1154895
2010-04-13,103.1466,103.6896,101.8924,103.6785,1134078
2010-04-14,103.7064,104.0092,102.9683,104.0092,979126
2010-04-15,104.0968,104.8767,102.7165,104.3325,1277560
2010-04-16,104.3078,104.3078,101.8761,104.2354,976860
2010-04-19,103.8845,105.0631,100.9974,100.9974,2390362
2010-04-20,100.8976,101.1416,99.3641,99.3641,1605512
2010-04-21,98.2660,99.4171,96.1094,96.1094,1743643
2010-04-22,96.0875,98.2152,95.8642,95.9591,1356397
2010-04-23,96.6169,98.2677,95.2965,98.0178,2420622
2010-04-26,97.1682,98.3080,93.5856,93.5856,2633256
2010-04-27,93.7533,97.0242,93.7533,94.3948,887778
2010-04-28,94.6222,97.6555,94.5819,96.2012,1924267
2010-04-29,96.8370,99.5888,96.4358,99.4716,1997297
2010-04-30,99.3457,99.9337,95.7989,98.4322,1305732
2010-05-03,98.3765,98.3765,96.7919,98.1381,1112188
2010-05-04,98.3166,98.7711,98.0999,98.7711,1818884
2010-05-05,98.6982,98.6982,97.2839,98.1628,1651027
2010-05-06,98.1065,98.8132,97.5632,97.7324,1302916
2010-05-07,97.7098,98.3968,97.0029,97.6652,1803343
2010-05-10,97.6830,98.6965,97.4480,97.7370,1027897
2010-05-11,98.0554,99.1841,97.8796,99.0193,1403245
2010-05-12,99.0912,100.4541,99.0912,100.4541,1897174
2010-05-13,100.6025,101.5293,100.6025,101.3130,1005717
2010-05-14,101.4608,102.4589,100.7419,101.9489,1113982
2010-05-17,102.1290,102.6837,102.1290,102.6837,1398504
2010-05-18,102.7096,103.2586,102.7096,102.9199,1636168
2010-05-19,102.8449,103.9074,102.6986,102.6986,1769684
2010-05-20,102.6735,103.1116,102.4781,102.6121,838931
2010-05-21,102.5489,103.0925,101.8651,102.1678,1359257
2010-05-24,102.2309,103.5101,102.2309,102.5368,1706929
2010-05-25,103.0114,104.3496,102.7540,104.0791,1448258
2010-05-26,103.9221,103.9221,102.5822,103.3818,1434243
2010-05-27,103.1580,103.3773,102.6494,102.6494,2002667
2010-05-28,103.0377,104.1701,102.4474,104.1701,1864885
2010-05-31,104.4173,106.0691,104.3945,106.0691,1889160
2010-06-01,106.3615,107.4634,106.1995,107.4634,1899948
2010-06-02,107.4414,108.0542,106.7019,107.2294,1112069
2010-06-03,107.0719,107.8447,106.5869,106.6756,1605021
2010-06-04,106.2548,106.3478,105.0595,105.1394,2040729
2010-06-07,105.2660,106.2641,105.2660,105.5516,1813524
2010-06-08,105.4654,105.9763,105.1271,105.1271,1300903
2010-06-09,105.0674,105.4888,104.6272,104.9333,919945
2010-06-10,105.0415,105.3181,104.2405,105.3181,1400956
2010-06-11,105.6282,106.8938,105.6282,106.5084,1978723
2010-06-14,106.5268,107.1705,106.5154,106.6732,678949
2010-06-15,106.5721,107.1722,105.2540,105.2540,1409905
2010-06-16,105.2041,105.2041,104.1414,104.5450,2098542
2010-06-17,104.3915,104.3915,101.9033,101.9033,3233417
2010-06-18,102.0327,102.4998,101.7906,102.2754,849440
2010-06-21,102.2842,102.3533,101.6490,102.3032,1265458
2010-06-22,102.2414,102.4282,100.9043,101.5325,1527913
2010-06-23,101.2037,101.2827,99.2844,99.2844,2505307
2010-06-24,99.3789,101.1202,99.3789,100.6987,972934
2010-06-25,100.6472,100.7893,100.2125,100.2125,1815982
2010-06-28,100.4672,101.0992,99.6386,101.0992,1056044
2010-06-29,100.9871,100.9871,99.9654,100.0986,1401241
2010-06-30,100.0996,100.7196,99.7916,100.1050,1136497
2010-07-01,100.1176,100.7990,99.7467,100.2035,690082
2010-07-02,100.1670,101.0907,99.4429,99.6000,1454185
2010-07-05,99.6985,100.2162,99.1338,100.1258,865328
2010-07-06,99.9223,99.9223,98.3636,98.5295,2568447
2010-07-07,98.5405,98.7319,97.9832,98.7319,878428
2010-07-08,98.5360,98.7813,97.4138,98.1165,925378
2010-07-09,98.5360,100.3863,98.5360,99.9889,2969960
2010-07-12,99.6694,100.0564,98.0529,98.7377,2051636
2010-07-13,98.7881,100.1241,98.3609,99.6380,1139329
2010-07-14,99.6739,99.8704,99.0666,99.8704,1023212
2010-07-15,99.7961,99.8390,98.5188,98.7168,1836698
2010-07-16,98.4900,98.4900,97.1662,97.1662,1951559
2010-07-19,97.1022,97.1022,96.4262,96.7667,1226264
2010-07-20,96.5684,97.0793,96.0123,96.0813,1339901
2010-07-21,96.0302,96.0470,94.7899,95.3355,1896945
2010-07-22,94.9881,95.6569,94.2016,94.2215,2039998
2010-07-23,94.1883,94.1883,93.1712,93.9955,744188
2010-07-26,94.0466,94.4392,93.6636,94.1440,1811424
2010-07-27,93.7996,94.2971,91.7354,92.6408,1522116
2010-07-28,92.6392,93.7436,91.6185,92.6193,1405171
2010-07-29,92.7101,94.2703,92.3447,94.2703,1279042
2010-07-30,94.2823,96.7115,93.3975,94.4826,1146636
2010-08-02,94.9315,97.6198,94.9315,96.2706,1825719
2010-08-03,95.9111,95.9111,92.0243,93.3842,1629664
2010-08-04,94.3138,98.3456,94.3138,97.3147,2973094
2010-08-05,97.4910,98.8383,97.4910,98.2635,1689594
2010-08-06,97.9182,98.2182,96.9119,96.9119,1248922
2010-08-09,96.8864,97.1423,96.3522,96.4313,1165416
2010-08-10,95.9389,95.9389,94.8988,94.8988,2527236
2010-08-11,95.2166,96.0031,94.7741,96.0031,2118112
2010-08-12,96.0223,96.9144,95.7980,96.2281,704257
2010-08-13,96.0423,96.1234,95.3726,95.6738,1395029
2010-08-16,95.8515,96.9638,95.8515,96.2430,1064272
2010-08-17,96.1663,96.1663,95.4378,95.8276,1035334
2010-08-18,95.9625,96.6169,95.9153,96.6169,1880601
2010-08-19,96.5199,97.1362,95.9965,95.9965,1713033
2010-08-20,95.6446,96.2825,94.0999,94.1375,2742006
2010-08-23,93.9520,94.2508,92.9167,93.5685,765525
2010-08-24,93.4924,93.7698,92.9492,93.1688,1127792
2010-08-25,92.9258,92.9258,91.1296,91.5527,1523513
2010-08-26,91.5792,92.8195,91.5792,92.0250,1376648
2010-08-27,91.9871,92.1395,91.7527,91.8170,1054325
2010-08-30,92.0220,93.3898,92.0220,93.3898,1661107
2010-08-31,93.3085,93.5155,92.8651,92.8651,1093406
2010-09-01,93.1122,93.9390,93.1122,93.9390,1791087
2010-09-02,94.2224,95.1760,94.1747,95.1760,1959253
2010-09-03,95.7048,97.2877,95.6720,97.0121,2103476
2010-09-06,96.3968,96.3968,95.0826,95.0826,2057239
2010-09-07,95.2792,96.5388,95.2792,96.0208,1226763
2010-09-08,96.0691,97.2054,96.0187,96.3506,1301629
2010-09-09,96.6025,97.7397,96.6025,97.1425,1883220
2010-09-10,97.0234,97.0234,95.9995,96.3118,1451115
2010-09-13,96.4824,96.9279,95.7377,96.9279,1932592
2010-09-14,96.6005,96.6005,94.8573,95.0143,1887407
2010-09-15,95.0440,95.5219,94.8836,95.1888,1029122
2010-09-16,95.5025,96.1822,94.7206,96.1728,2675635
2010-09-17,95.8256,95.8256,93.5249,93.7862,3532358
2010-09-20,93.9578,95.6529,93.9578,95.2657,1991864
2010-09-21,95.3459,96.6190,95.2804,96.6190,1753915
2010-09-22,97.0419,98.2092,96.8290,98.1014,1854147
2010-09-23,98.1014,99.3624,97.8850,98.1011,1290490
2010-09-24,98.0430,98.6573,97.7059,97.7059,1096654
2010-09-27,97.8287,98.8537,97.5308,98.7390,1390305
2010-09-28,98.9200,100.0937,98.9200,99.4282,1617343
2010-09-29,99.5269,100.7897,99.5269,100.7897,1951765
2010-09-30,100.5550,100.6320,99.7247,99.9207,1316316
2010-10-01,99.8601,100.5771,99.2523,99.2523,1217001
2010-10-04,98.9230,99.3485,97.4772,98.0403,1535874
2010-10-05,97.8582,97.8582,96.9965,97.4847,1559281
2010-10-06,97.2416,97.2917,96.1639,96.1639,2534985
2010-10-07,96.4163,97.5361,96.1000,97.2389,1015420
2010-10-08,97.1913,98.3026,96.8852,96.8852,1194196
2010-10-11,97.1185,98.2308,96.8813,98.2308,1504619
2010-10-12,98.4740,99.6809,98.4740,99.4133,1967423
2010-10-13,99.6561,100.4994,99.1816,100.3207,887616
2010-10-14,100.2906,100.5025,99.6121,100.1173,775776
2010-10-15,100.2169,100.6849,99.8423,100.5152,1513610
2010-10-18,99.9843,100.6935,98.6289,98.8934,2063210
2010-10-19,99.3179,100.7742,99.3179,100.7742,1766759
2010-10-20,100.4682,100.9801,99.7304,99.7328,1195394
2010-10-21,100.2770,101.3399,100.2770,101.3399,3090507
2010-10-22,101.4317,101.6144,100.1368,101.6144,1216294
2010-10-25,101.5014,101.7774,100.9875,100.9875,1106916
2010-10-26,100.2079,100.2079,98.3166,98.6772,2069826
2010-10-27,98.6304,98.6304,97.2755,98.2069,1307243
2010-10-28,98.1625,98.1929,97.6178,98.0583,1261974
2010-10-29,97.9473,97.9473,96.7679,97.3538,1224744
2010-11-01,97.8905,99.9179,97.8660,99.9179,1501701
2010-11-02,100.0017,100.3187,99.3542,100.3187,1130801
2010-11-03,100.3804,101.9511,100.3804,100.8066,1213368
2010-11-04,101.1806,102.2649,101.0518,102.2649,1601025
2010-11-05,101.7595,101.7595,100.2195,100.3603,1709128
2010-11-08,100.4275,101.2782,100.4275,101.0169,1763747
2010-11-09,100.8713,101.1708,100.2445,100.2445,1425360
2010-11-10,100.2751,100.5384,99.9410,100.5384,1297250
2010-11-11,100.6630,101.1390,99.9717,101.1390,1206891
2010-11-12,101.2226,101.5245,100.6727,101.5245,1276526
2010-11-15,101.4535,102.1263,100.9583,100.9583,1135559
2010-11-16,100.8755,100.8755,99.5041,100.3012,1400695
2010-11-17,100.2461,100.5670,99.7282,99.8871,1044275
2010-11-18,100.0264,101.8693,100.0264,101.8693,2247300
2010-11-19,101.2121,101.2121,98.7035,98.8568,3048371
2010-11-22,98.9794,100.1569,98.4248,99.5178,1478291
2010-11-23,99.3972,99.5347,98.2861,98.4625,980624
2010-11-24,98.2736,98.7936,97.5502,97.6047,1506075
2010-11-25,97.7938,98.8305,97.7938,98.8305,1023165
2010-11-26,99.1524,101.0755,99.1524,101.0755,3752384
2010-11-29,101.1249,101.6477,100.2029,101.3931,865789
2010-11-30,101.4528,102.0322,101.3594,101.9062,1269636
2010-12-01,101.4060,102.1981,99.9101,100.0200,1873614
2010-12-02,100.1788,101.3488,100.1638,101.1260,2014809
2010-12-03,101.2266,101.7904,100.9146,101.7904,1324767
2010-12-06,101.4225,101.4225,98.9654,98.9654,3270171
2010-12-07,98.8311,98.8311,97.7733,97.7733,1302916
2010-12-08,97.4635,97.4635,96.0146,96.8043,806825
2010-12-09,96.8998,97.7904,96.8998,97.0942,1431912
2010-12-10,96.6596,96.8568,95.8235,95.8235,2120396
2010-12-13,95.8128,96.4222,95.6197,95.6197,1476128
2010-12-14,95.6821,95.8068,95.0727,95.8068,851085
2010-12-15,95.7368,95.9960,94.8882,95.5534,936982
2010-12-16,95.5034,95.5142,95.0939,95.1436,1178721
2010-12-17,95.0981,95.5138,94.6288,94.8723,1248348
2010-12-20,94.9596,95.8749,94.9596,95.2671,725383
2010-12-21,95.3696,95.6315,94.5040,95.6315,880753
2010-12-22,95.9179,97.2144,95.9179,97.2144,1742134
2010-12-23,97.3058,99.0857,97.3058,98.5369,1451137
2010-12-24,98.7052,99.5681,98.6677,99.2493,1183257
2010-12-27,99.3312,100.1062,99.1710,99.5502,1085795
2010-12-28,99.6286,101.1651,99.4268,100.7028,1558285
2010-12-29,101.1262,102.2018,101.1262,102.0181,1607505
2010-12-30,101.9225,102.2208,101.4232,101.5735,1203603
2010-12-31,101.6764,102.2636,101.3657,101.9422,1045179
2011-01-03,102.8291,104.5504,102.8291,104.5504,2404061
2011-01-04,104.0444,104.3771,102.4090,102.4090,1702018
2011-01-05,102.5309,103.5313,102.0598,103.5313,2919164
2011-01-06,103.4240,103.8709,103.1236,103.2005,1158431
2011-01-07,102.7967,102.7967,101.5986,102.0277,2460978
2011-01-10,101.9676,102.3207,101.7711,101.8124,1283650
2011-01-11,102.1122,102.9813,101.0819,102.9813,1185151
2011-01-12,103.2155,104.1237,103.2155,103.7953,1240017
2011-01-13,103.8773,104.8241,103.8162,104.2860,998837
2011-01-14,104.1112,104.4087,102.6932,102.6932,2687364
2011-01-17,103.1156,104.7549,103.1156,104.7549,2230379
2011-01-18,104.4532,104.7615,102.4832,102.4832,1856447
2011-01-19,102.6712,103.6164,102.1818,103.5523,2007515
2011-01-20,103.5333,103.6752,102.6571,103.3922,1224421
2011-01-21,104.0472,105.8622,104.0472,105.2904,1489183
2011-01-24,105.3273,106.1121,105.0497,105.6886,846426
2011-01-25,106.4004,108.3272,106.4004,108.3272,2052438
2011-01-26,108.2992,108.2992,107.4635,107.8284,1535724
2011-01-27,107.9823,108.6473,107.9415,108.5897,1371747
2011-01-28,108.6815,109.6927,108.6815,108.9860,997181
2011-01-31,108.6612,108.7346,107.9386,107.9386,1436173
2011-02-01,108.0258,108.7947,108.0258,108.5761,905084
2011-02-02,108.8774,110.8793,108.8774,110.3098,1157190
2011-02-03,110.5544,111.6512,110.5544,111.4545,1629727
2011-02-04,111.4194,111.5660,110.7447,111.3126,1169316
2011-02-07,111.5209,113.0479,111.1072,113.0479,1912964
2011-02-08,113.1895,114.7062,113.0848,114.2015,1107476
2011-02-09,114.3230,115.3997,114.3061,114.9455,1502566
2011-02-10,114.9742,115.4924,114.3252,115.1787,947847
2011-02-11,115.2333,116.2164,114.5802,116.2164,1717114
2011-02-14,116.6304,118.8766,116.6304,118.4683,1311877
2011-02-15,118.3481,119.4970,118.1123,118.1123,1173753
2011-02-16,118.0770,118.1220,117.1999,117.8269,893223
2011-02-17,117.6926,118.3183,116.9795,117.2092,1283523
2011-02-18,117.2408,117.6476,117.1045,117.4144,577090
2011-02-21,117.0317,119.1122,116.1339,116.2667,1035497
2011-02-22,116.6743,120.6648,116.2744,119.4868,1628648
2011-02-23,119.1760,119.4727,114.6202,114.6202,1724992
2011-02-24,114.9656,116.5441,114.1932,116.3161,1643690
2011-02-25,115.1103,115.5158,111.7352,112.3040,1508027
2011-02-28,113.0214,118.1809,113.0214,115.3495,1717700
2011-03-01,115.2799,116.3930,113.7335,114.5070,897738
2011-03-02,113.5709,114.0946,110.0154,111.2931,1952120
2011-03-03,111.6295,112.5576,110.7518,112.3041,1895094
2011-03-04,113.4258,117.4109,113.4258,115.9088,2065594
2011-03-07,115.8092,117.2333,114.1030,114.1030,1335351
2011-03-08,113.6256,115.3011,112.1041,112.4964,1483048
2011-03-09,112.2475,112.2475,110.7526,111.4497,1396504
2011-03-10,111.8764,112.8499,111.6004,112.8499,1701245
2011-03-11,112.8252,113.1697,112.3751,112.6376,1066102
2011-03-14,113.0777,114.5456,113.0777,114.0871,1422448
2011-03-15,114.0479,114.4803,113.3005,113.6878,1016846
2011-03-16,113.4765,113.4765,111.8850,112.0341,1380236
2011-03-17,112.2677,113.6829,111.9524,112.7056,1276263
2011-03-18,112.5562,113.7031,112.2780,112.2780,969209
2011-03-21,112.9253,114.2779,112.9253,114.2779,2302818
2011-03-22,114.2001,114.6985,113.4188,113.9280,880280
2011-03-23,113.5530,113.5530,112.2162,112.4201,1118485
2011-03-24,112.6835,113.8553,112.3018,113.5478,1413551
2011-03-25,113.3537,113.3537,111.5594,111.7704,1691469
2011-03-28,111.9024,112.9246,111.9024,112.9246,1692636
2011-03-29,112.5660,112.7948,111.6018,111.6018,2760141
2011-03-30,111.3961,111.5984,110.2689,110.6126,1357368
2011-03-31,110.7872,111.8543,109.9580,111.8543,2503024
2011-04-01,111.5259,112.0604,110.5880,110.5880,1227456
2011-04-04,110.7459,111.8626,110.4657,111.8626,2216433
2011-04-05,111.8244,111.9005,111.2563,111.5760,795288
2011-04-06,111.6293,112.6730,111.1323,111.8341,1114451
2011-04-07,111.9050,113.2020,111.7139,112.8818,1549821
2011-04-08,112.5458,112.5458,110.7011,110.9584,2677329
2011-04-11,110.7321,110.9640,109.9626,109.9626,2508200
2011-04-12,110.4403,111.9976,109.4362,111.9976,2595100
2011-04-13,111.9661,112.0471,111.4169,111.8790,1339142
2011-04-14,111.8235,111.8235,110.7016,111.4354,1141973
2011-04-15,111.0912,111.0912,108.4879,108.4879,3050090
2011-04-18,108.5941,110.2223,108.5941,108.9568,1113604
2011-04-19,109.0765,110.2505,109.0765,109.3399,1056958
2011-04-20,109.6319,111.0693,109.3866,111.0368,2038376
2011-04-21,110.7223,110.7223,108.9330,109.6181,1361507
2011-04-22,110.8628,113.3932,110.8628,113.3932,2921306
2011-04-25,113.3052,113.3052,111.7572,111.8506,1648210
2011-04-26,111.7467,111.9696,110.4432,111.3939,802130
2011-04-27,111.3668,112.0817,111.0868,111.2006,746275
2011-04-28,111.7902,113.0273,111.7902,113.0273,1763723
2011-04-29,114.1695,116.4620,113.4090,116.4620,2797549
2011-05-02,116.2343,116.5473,115.5185,115.6343,1337768
2011-05-03,115.6524,116.3559,115.6524,115.7500,795608
2011-05-04,115.4913,115.4913,113.2447,113.9145,1624280
2011-05-05,113.8465,114.1854,112.9020,112.9020,741620
2011-05-06,112.6660,112.6660,110.7744,110.7744,2514471
2011-05-09,110.9768,111.4131,110.5948,111.4131,1167977
2011-05-10,111.2878,111.9197,110.4190,110.5971,1142920
2011-05-11,110.9202,113.9672,110.9202,113.9672,2456141
2011-05-12,113.6500,114.2383,112.6509,112.9473,1606526
2011-05-13,112.7932,112.7932,111.7395,112.4184,1863986
2011-05-16,112.2065,112.2065,111.4991,111.7978,1770788
2011-05-17,111.7780,112.4350,111.5959,111.5959,855196
2011-05-18,111.6250,112.5362,111.2442,112.0424,1298353
2011-05-19,112.2799,113.6246,112.2799,112.8490,1025408
2011-05-20,111.8475,111.8475,108.7157,108.7636,2454033
2011-05-23,109.1218,110.0733,109.1218,109.8819,1743557
2011-05-24,109.8493,109.8493,108.8530,109.7474,1013633
2011-05-25,109.7423,110.4759,109.4516,109.7297,1132374
2011-05-26,109.1337,109.1456,106.6434,107.1614,1770864
2011-05-27,106.7779,107.9939,104.7461,104.7461,1386614
2011-05-30,104.8454,105.7814,104.8454,105.7814,1813088
2011-05-31,105.8353,105.9419,105.0658,105.9419,959909
2011-06-01,105.9211,106.1375,105.0092,105.7445,1294506
2011-06-02,105.4399,106.2642,104.5853,104.5853,1942441
2011-06-03,104.2702,104.4894,102.8164,103.3206,1486499
2011-06-06,103.3329,103.3776,100.9127,103.3776,675213
2011-06-07,103.3689,103.7150,102.2028,103.3415,907967
2011-06-08,103.2958,103.7081,102.7349,102.8538,1392072
2011-06-09,102.5134,103.1344,101.4821,101.4821,1736595
2011-06-10,101.6246,102.8924,101.3787,102.8020,1548382
2011-06-13,102.6872,102.6872,101.4153,101.9140,910927
2011-06-14,101.9945,102.6166,101.7163,102.2175,774003
2011-06-15,102.2935,103.7191,102.2935,103.5999,1267667
2011-06-16,103.5430,104.3957,102.8875,102.8875,937285
2011-06-17,102.9690,103.8709,102.9690,103.1444,1384432
2011-06-20,103.0586,103.0705,102.2871,102.5228,1171260
2011-06-21,102.6082,103.8433,102.6082,103.8433,1305516
2011-06-22,104.1467,105.4576,104.1467,104.7964,1366544
2011-06-23,104.2290,104.2290,102.7077,103.1053,1557687
2011-06-24,103.1601,104.4534,102.8336,103.8911,1634449
2011-06-27,103.7805,103.8979,102.7023,103.4798,1697330
2011-06-28,103.4384,103.5589,102.3101,103.0910,830920
2011-06-29,103.1541,103.9101,102.9618,103.5249,1286435
2011-06-30,103.4340,103.5236,102.6360,102.9574,1575490
2011-07-01,103.5238,105.2728,103.5238,105.2728,2272884
2011-07-04,105.2928,106.1256,105.2928,105.3515,843366
2011-07-05,105.6361,106.6926,105.0024,106.6926,1741249
2011-07-06,106.7882,107.6933,106.5798,107.0511,1187316
2011-07-07,107.5574,109.0180,106.6590,109.0180,1747988
2011-07-08,108.9141,109.0673,107.7742,107.7742,1398239
2011-07-11,108.1522,109.3554,107.7681,109.3554,1599793
2011-07-12,109.5205,111.6852,109.2355,111.4911,1356939
2011-07-13,111.2195,111.2195,110.3018,110.6415,1908345
2011-07-14,111.1259,112.3588,111.1259,112.2217,1950397
2011-07-15,112.1099,112.8564,111.5050,111.6972,1158807
2011-07-18,111.6083,111.7991,110.9161,111.4410,983005
2011-07-19,111.5142,113.1516,111.4352,112.5148,2612152
2011-07-20,112.5925,114.0542,112.5925,112.8856,991375
2011-07-21,112.8060,113.0647,111.6342,111.6410,2002756
2011-07-22,111.9462,114.2697,111.9462,113.6639,1589585
2011-07-25,113.4112,113.4112,111.3296,112.1854,1297566
2011-07-26,112.4188,115.4271,112.3751,115.4271,3304852
2011-07-27,115.3334,115.3334,114.3830,115.0184,927938
2011-07-28,115.3333,116.2046,114.8508,116.2046,1612394
2011-07-29,115.9671,116.5176,115.2450,115.4337,1054112
2011-08-01,115.3461,115.3461,113.2134,113.8758,1139217
2011-08-02,114.2296,116.0729,113.6763,115.5134,1973000
2011-08-03,115.5700,116.0281,115.0212,116.0281,1090459
2011-08-04,116.0401,116.9101,115.4131,116.1348,851324
2011-08-05,116.1508,116.7331,115.7401,116.3133,1884420
2011-08-08,116.3494,117.9441,116.3494,116.6088,839902
2011-08-09,116.7890,118.8374,116.5933,118.8374,1445636
2011-08-10,119.1566,119.9040,118.2498,119.9040,1504490
2011-08-11,119.9227,120.5421,119.2020,120.0132,950542
2011-08-12,119.8477,119.8477,118.7456,119.3534,1166233
2011-08-15,119.9019,122.0852,119.9019,122.0852,2358336
2011-08-16,121.5678,121.5678,119.7000,119.7000,2715681
2011-08-17,119.8085,120.4697,119.8085,120.3852,1474674
2011-08-18,119.9068,119.9068,118.9749,118.9749,1315351
2011-08-19,119.1732,121.0142,119.0137,119.7119,1544177
2011-08-22,119.9343,120.6440,119.3098,120.6440,2563828
2011-08-23,120.5690,122.0531,119.9621,120.2748,1264601
2011-08-24,120.6031,122.0479,119.2808,121.4705,1519731
2011-08-25,121.4143,121.5556,120.4598,120.4598,1220994
2011-08-26,120.6985,121.9336,120.6985,121.7667,2029639
2011-08-29,122.1368,123.0969,121.6349,122.8908,1123636
2011-08-30,122.9090,123.8722,122.9090,123.1886,1056509
2011-08-31,123.5001,124.8804,123.3487,124.5539,1965785
2011-09-01,124.3943,124.3943,122.8694,123.6978,1484344
2011-09-02,123.9648,125.7253,123.9648,125.1297,1045122
2011-09-05,125.6885,126.8869,125.6885,126.7672,725537
2011-09-06,127.1316,129.9049,127.1316,129.4493,2598706
2011-09-07,129.2857,129.2857,128.3639,128.5838,1161330
2011-09-08,128.7942,131.2972,128.0129,131.0622,2027606
2011-09-09,130.9963,131.2997,129.8439,129.8439,1221940
2011-09-12,129.7575,129.7575,128.6840,129.1181,974023
2011-09-13,129.0473,129.7771,128.8997,128.8997,931318
2011-09-14,128.5915,128.8730,127.4206,127.4206,1719004
2011-09-15,127.4124,128.0358,127.0834,127.3803,1315875
2011-09-16,127.7286,129.6600,127.4188,128.9292,1469084
2011-09-19,129.2846,130.2015,128.5630,130.2015,1711940
2011-09-20,130.4647,132.3155,129.4670,132.3155,1508541
2011-09-21,133.0707,135.2063,132.8979,135.2063,1288397
2011-09-22,135.1114,135.9308,134.3692,134.3692,1169922
2011-09-23,134.8373,135.8931,133.5683,135.7335,1432290
2011-09-26,135.7003,137.1797,135.5826,135.5826,1240873
2011-09-27,135.4432,135.7071,135.0668,135.0668,1265364
