ts,open,high,low,close,volume
2010-02-23,92.3661,92.3661,91.4023,91.4368,1570425
2010-02-24,91.3015,91.7653,90.4236,90.4236,2119833
2010-02-25,90.5182,91.2029,89.3535,91.2029,1108122
2010-02-26,91.2295,91.7478,90.9615,91.3921,1080282
2010-03-01,91.1894,91.1894,90.2294,90.2294,2187581
2010-03-02,90.1467,90.5300,89.8338,89.8338,1158597
2010-03-03,90.0709,91.5162,90.0709,90.9171,2424902
2010-03-04,90.8753,90.9516,90.3945,90.6587,1322595
2010-03-05,90.5178,90.5178,89.1686,89.1686,2049662
2010-03-08,89.4165,90.0877,89.1438,90.0877,1755729
2010-03-09,90.0832,90.0832,89.3998,90.0041,1152613
2010-03-10,89.8289,90.2799,89.2142,89.2142,1811415
2010-03-11,89.1479,89.4056,88.7494,88.8169,1958344
2010-03-12,88.8764,89.2256,88.7213,89.2256,940200
2010-03-15,89.7455,91.8366,89.7455,91.5629,2521606
2010-03-16,91.4230,91.6383,90.4636,90.4636,3030610
2010-03-17,90.0412,90.3850,89.2101,89.2101,2264341
2010-03-18,89.0948,89.4479,88.8674,88.8674,803870
2010-03-19,88.7148,89.3289,88.1104,88.1750,1209615
2010-03-22,88.0224,88.0224,87.0141,87.3237,1582456
2010-03-23,87.6087,89.3831,87.6001,89.3831,2855312
2010-03-24,89.6313,90.4787,89.6313,90.1317,1818718
2010-03-25,89.8339,89.8339,88.3245,88.9068,2556957
2010-03-26,88.9549,89.6396,88.9549,89.0614,1299771
2010-03-29,89.2569,89.7936,89.2569,89.7936,1897331
2010-03-30,89.6429,89.9374,88.0276,88.0276,4041154
2010-03-31,88.1923,89.2349,87.7371,89.2349,1758181
2010-04-01,89.2101,89.9607,88.8974,88.9445,1131922
2010-04-02,88.9632,89.1067,88.5273,89.0329,1359382
2010-04-05,89.2154,89.9446,89.2120,89.8190,1214424
2010-04-06,90.0437,90.5167,89.3942,90.5167,1707787
2010-04-07,90.8079,92.5854,90.8079,92.2516,1909569
2010-04-08,92.3133,92.8071,92.2325,92.7597,1555329
2010-04-09,92.7585,93.4804,92.2494,92.7552,887676
2010-04-12,92.4869,92.4869,91.3237,91.3237,2034240
2010-04-13,91.5150,92.6293,91.2421,92.6293,1790897
2010-04-14,92.7197,93.5547,92.5576,93.1992,1403863
2010-04-15,93.0254,93.2058,92.0858,92.3639,1580830
2010-04-16,92.4143,92.6650,91.5347,92.6650,1193637
2010-04-19,92.4113,92.4895,91.7465,91.8977,1401181
2010-04-20,91.7899,91.9495,91.0410,91.1078,1361442
2010-04-21,90.9388,91.4445,89.7303,89.8083,2162753
2010-04-22,89.6942,90.2669,89.1485,89.3341,968426
2010-04-23,89.2259,89.2259,87.7817,87.7817,2300689
2010-04-26,87.6910,87.6910,87.1327,87.1327,1793646
2010-04-27,87.2629,88.2489,86.6353,88.2489,1580125
2010-04-28,88.2621,88.8273,88.1913,88.4425,1421678
2010-04-29,88.5404,89.1871,88.0896,89.1871,2264220
2010-04-30,89.1615,89.8237,88.9030,88.9448,1165782
2010-05-03,88.7367,88.9214,87.6573,87.6573,1685501
2010-05-04,87.6523,87.6523,86.9040,87.6396,1069342
2010-05-05,87.6889,88.5973,87.6889,88.5973,1818672
2010-05-06,88.7162,89.0314,88.3403,88.9829,1563202
2010-05-07,88.7983,88.7983,87.3787,87.5085,2168682
2010-05-10,87.5381,88.0475,87.4740,87.8862,900197
2010-05-11,87.8237,87.8237,86.7399,86.9164,1721982
2010-05-12,86.7855,86.7855,85.8382,85.8382,1685737
2010-05-13,85.7002,85.7002,84.7153,84.7392,1895431
2010-05-14,84.6142,84.6976,83.7282,84.0393,1136197
2010-05-17,83.9843,83.9843,82.9941,83.0647,2691487
2010-05-18,83.4038,84.6871,83.4038,84.6871,3064803
2010-05-19,84.7082,84.8667,84.3570,84.8667,1344987
2010-05-20,84.7681,84.8788,84.2033,84.5180,1903755
2010-05-21,84.1362,84.2018,81.6252,81.9882,1629647
2010-05-24,81.6424,82.6975,80.8637,80.8637,779955
2010-05-25,81.4960,83.0677,80.5550,83.0677,2632248
2010-05-26,83.1876,83.8433,82.9581,83.4744,616681
2010-05-27,83.2002,83.2002,80.4590,81.2557,2063062
2010-05-28,80.5362,81.6082,78.7168,78.7168,1679102
2010-05-31,79.0191,80.7669,79.0191,79.8292,1931158
2010-06-01,79.8555,80.9257,79.5536,79.9823,752238
2010-06-02,79.6521,79.6521,78.3978,78.8211,1260904
2010-06-03,78.8369,78.9250,76.7108,78.9250,1719965
2010-06-04,79.0255,83.0017,79.0255,80.8933,2004578
2010-06-07,81.0529,84.5828,81.0529,83.6608,2196841
2010-06-08,83.5862,84.2551,82.7894,82.7894,1027958
2010-06-09,82.7561,83.4662,81.4437,82.6816,903971
2010-06-10,82.8580,84.9990,82.8580,83.2399,968662
2010-06-11,83.0066,83.8587,81.8904,82.4045,717033
2010-06-14,82.0941,82.3190,79.5744,81.1656,1317389
2010-06-15,81.0631,81.0631,79.4245,79.4245,2116344
2010-06-16,79.6622,82.4857,79.2196,82.4857,2288859
2010-06-17,82.8669,84.8618,82.2731,84.8618,1661300
2010-06-18,84.5286,85.0475,82.5011,82.5011,2065059
2010-06-21,82.3578,82.3578,81.2575,81.9110,1083677
2010-06-22,82.3825,84.0548,81.6526,84.0548,1311084
2010-06-23,83.9485,84.5638,81.6155,82.6539,1765134
2010-06-24,82.0117,82.0117,80.6374,80.6576,3050950
2010-06-25,79.9071,79.9071,77.9475,78.4260,1835299
2010-06-28,78.3640,79.7156,77.7622,78.1014,1372817
2010-06-29,77.9118,78.6083,77.0332,77.0332,969440
2010-06-30,77.0615,78.2151,76.7623,77.5179,1443094
2010-07-01,77.3378,77.5266,76.2024,76.6689,1905351
2010-07-02,76.5503,77.1401,75.8490,75.8837,1730064
2010-07-05,75.9662,76.7516,75.9662,76.1436,1018703
2010-07-06,76.3651,77.8911,76.3651,77.8911,3828284
2010-07-07,78.1283,79.6736,78.1283,79.6736,3223806
2010-07-08,79.5744,80.0794,79.0962,79.2422,1279221
2010-07-09,79.1490,79.1490,78.1158,78.4170,2006765
2010-07-12,78.3009,78.3009,77.7973,77.8126,3137583
2010-07-13,77.9738,78.9355,77.9738,78.3576,1448242
2010-07-14,78.3007,78.7148,77.5822,77.8761,1220557
2010-07-15,78.1840,78.7983,77.7308,78.7983,1374751
2010-07-16,78.9595,80.1614,78.9595,79.3260,2073326
2010-07-19,79.2735,79.5325,78.8570,79.1115,1268312
2010-07-20,79.6718,80.7956,78.9876,80.7956,3129867
2010-07-21,80.8163,81.1165,80.8163,80.8720,2328948
2010-07-22,80.4065,80.5236,79.2020,79.3935,2072443
2010-07-23,79.4829,80.1926,79.4829,79.6718,1123440
2010-07-26,79.6091,79.8975,79.3212,79.4556,1415820
2010-07-27,79.6049,80.2893,79.3196,80.0323,2023622
2010-07-28,79.9000,80.1521,79.5675,79.5675,1293303
2010-07-29,79.4666,79.4666,78.0304,78.3091,2286810
2010-07-30,78.2722,78.6343,77.8849,78.1800,1557328
2010-08-02,78.1667,78.3770,77.7611,78.0713,980669
2010-08-03,78.2432,78.9762,77.9901,78.7199,1295548
2010-08-04,78.6883,78.7235,77.5736,78.4269,1745332
2010-08-05,78.4873,79.0763,78.4873,78.6269,1234957
2010-08-06,78.8564,79.7713,78.8203,79.5611,2379868
2010-08-09,79.5234,79.9140,79.2889,79.4180,1149853
2010-08-10,79.3624,79.3624,78.5891,78.7901,1529459
2010-08-11,78.5803,78.5803,77.6123,77.6328,2012590
2010-08-12,77.7509,78.3869,77.7509,78.0990,1544050
2010-08-13,77.9317,78.5283,77.4417,77.4417,1127815
2010-08-16,77.2296,77.3719,76.5814,76.7111,1958316
2010-08-17,76.6161,77.0011,76.4260,76.4260,861181
2010-08-18,76.3701,76.8953,75.5661,75.5661,1628232
2010-08-19,75.5706,76.2603,75.4684,75.6238,979910
2010-08-20,75.5596,75.5603,74.9297,74.9297,1874738
2010-08-23,74.9015,75.1094,74.5374,74.8142,1229948
2010-08-24,74.8518,75.3358,74.5779,75.0032,1141837
2010-08-25,74.6664,74.6664,73.6841,73.7446,2515595
2010-08-26,74.1814,75.4935,74.1814,75.4935,2520853
2010-08-27,75.6037,75.9701,75.5774,75.8809,1373438
2010-08-30,75.8518,76.1276,75.4061,75.5618,1410344
2010-08-31,75.5641,76.2103,75.3275,75.5765,1030287
2010-09-01,75.3905,75.6430,74.6070,74.9579,1352456
2010-09-02,74.9107,75.3337,74.5518,74.7839,1546112
2010-09-03,74.8130,74.9582,74.5314,74.9582,1232532
2010-09-06,74.6536,74.9746,73.9038,74.0531,1744934
2010-09-07,73.9287,73.9287,72.5408,73.2248,2451519
2010-09-08,73.2264,73.3849,73.1232,73.2359,956999
2010-09-09,73.5263,74.2117,73.5263,74.1320,2050858
2010-09-10,74.2966,75.0032,74.2966,74.6102,1777989
2010-09-13,74.3401,74.3401,73.6782,73.6986,2327216
2010-09-14,73.8440,74.7646,73.8440,74.3097,2732353
2010-09-15,74.3185,74.3546,73.5082,74.3546,1562784
2010-09-16,74.5670,75.3289,74.3519,75.2132,2525411
2010-09-17,75.0918,75.0918,74.3328,74.4926,1494850
2010-09-20,74.4885,74.4885,74.0744,74.4371,1229719
2010-09-21,74.2697,74.7762,73.5386,73.5386,3145655
2010-09-22,73.4950,74.4348,73.2159,73.2159,1282921
2010-09-23,73.3333,73.8729,73.2675,73.8729,1617041
2010-09-24,73.8089,74.1200,73.6551,73.6551,1161344
2010-09-27,73.6409,74.7961,73.5861,73.5861,1287894
2010-09-28,73.5673,74.1077,73.1874,73.4196,1198849
2010-09-29,73.3664,73.5377,73.0447,73.0447,1437913
2010-09-30,73.0961,73.4728,72.9709,73.3263,1244054
2010-10-01,73.3385,73.7583,73.3081,73.3878,1041164
2010-10-04,73.1482,73.6479,72.3102,72.3102,1839518
2010-10-05,71.9915,72.1772,71.3535,71.3535,1851098
2010-10-06,71.4391,72.3170,71.3732,72.3170,2180301
2010-10-07,72.1986,72.2366,71.3507,71.7719,1288222
2010-10-08,71.5926,71.5926,70.9595,71.2075,1450450
2010-10-11,70.9935,71.3179,70.2016,70.2016,2418681
2010-10-12,70.1003,70.1003,69.3451,69.6923,2224164
2010-10-13,69.5922,69.9993,68.0604,68.2496,3134467
2010-10-14,68.3226,68.9423,67.8591,68.5510,1219474
2010-10-15,68.7017,70.2395,68.6840,70.2395,1865185
2010-10-18,70.3489,71.2490,70.3489,71.1859,1629824
2010-10-19,71.1622,71.6146,70.7769,71.1063,910658
2010-10-20,70.9718,70.9718,70.3892,70.6398,1315070
2010-10-21,70.8515,71.4046,70.8015,71.4046,1800985
2010-10-22,71.2902,71.3880,70.5734,70.8308,1189598
2010-10-25,70.9573,71.7798,70.4966,71.7798,1661031
2010-10-26,71.6877,71.7870,71.3702,71.4733,1376767
2010-10-27,71.4250,71.5499,70.8998,71.0364,775556
2010-10-28,71.0464,71.1602,70.6481,71.1602,841013
2010-10-29,71.1980,71.9566,71.1980,71.5967,1713611
2010-11-01,71.5922,71.7452,70.9108,71.5813,971191
2010-11-02,71.4948,71.7179,71.2182,71.2842,1956838
2010-11-03,71.3462,71.5360,71.0872,71.5360,1798847
2010-11-04,71.4277,71.4277,70.7627,71.1581,1377615
2010-11-05,71.0932,71.4370,70.5157,70.5157,2433349
2010-11-08,70.4632,70.4632,70.0395,70.2736,1167539
2010-11-09,69.9472,70.0475,68.9105,69.2702,2099199
2010-11-10,69.5765,70.3320,69.4952,70.3320,2381129
2010-11-11,70.2810,70.2810,69.5595,69.8819,1539297
2010-11-12,69.9204,70.1919,69.8972,70.0381,1613656
2010-11-15,69.7689,69.9709,68.7226,68.7226,1625764
2010-11-16,68.8429,69.5366,68.5950,69.0676,1594911
2010-11-17,69.0816,69.5843,68.9151,69.1634,1311944
2010-11-18,69.1842,70.3845,69.1842,69.5389,1006616
2010-11-19,69.4078,69.4078,68.9902,69.1327,1686250
2010-11-22,69.0206,69.0206,67.7716,67.9277,2581055
2010-11-23,67.8181,68.2293,67.4914,67.4928,1030695
2010-11-24,67.5773,67.8287,67.4077,67.8287,1475590
2010-11-25,67.9067,68.3031,67.9067,68.2523,1574526
2010-11-26,68.3822,69.2731,68.2599,68.9212,1942552
2010-11-29,68.9169,69.6272,68.8316,68.9015,705068
2010-11-30,69.0207,69.4704,68.6547,69.4704,1684984
2010-12-01,69.5436,70.1401,69.2780,69.6960,1205708
2010-12-02,69.5208,70.1337,69.1912,69.1912,1209293
2010-12-03,69.1697,69.3862,68.7924,68.7924,1017485
2010-12-06,68.8942,69.6116,68.8942,69.6116,2078947
2010-12-07,69.5704,69.8081,69.2767,69.2783,1509831
2010-12-08,69.2577,69.4650,69.0730,69.0730,2252674
2010-12-09,69.2730,69.7491,68.8389,69.7491,2194058
2010-12-10,69.7606,69.9046,69.6577,69.8338,1572351
2010-12-13,69.8660,70.4468,69.8660,70.1529,2822723
2010-12-14,70.2337,71.0416,70.2337,70.7252,1884228
2010-12-15,70.6914,70.9611,70.4060,70.4758,1746738
2010-12-16,70.5465,70.9747,70.3387,70.9747,1123378
2010-12-17,71.0648,71.5210,71.0648,71.2547,1525388
2010-12-20,71.2936,71.3939,71.0510,71.3939,769622
2010-12-21,71.4557,72.3073,71.4557,72.1331,983597
2010-12-22,72.0926,72.3203,71.4327,71.4652,2149515
2010-12-23,71.4535,71.8787,71.3574,71.4186,1496516
2010-12-24,71.6119,73.0950,71.6119,72.9725,2367227
2010-12-27,72.7310,72.7310,71.7057,72.2424,1376455
2010-12-28,72.3851,73.2562,72.3029,73.1622,1535591
2010-12-29,73.5724,75.0044,73.5724,74.8828,3731944
2010-12-30,74.9930,75.8455,74.9930,75.2680,1700463
2010-12-31,75.1260,75.2351,74.3404,74.5917,1823824
2011-01-03,74.5209,74.7599,73.8921,73.8921,2696661
2011-01-04,73.3109,73.4967,72.0777,72.0777,2036628
2011-01-05,72.1014,72.2807,71.6078,72.2807,1757060
2011-01-06,72.2391,72.3393,71.7786,72.0268,1028706
2011-01-07,72.1029,72.5297,71.9648,72.5297,1588673
2011-01-10,72.4527,72.6291,72.1435,72.2609,1433746
2011-01-11,72.0868,72.1050,70.5239,70.6048,2257973
2011-01-12,70.7313,71.3167,70.3364,71.3167,1931881
2011-01-13,71.3353,72.0190,71.2548,71.4114,827090
2011-01-14,71.2942,71.2942,70.3548,70.8221,2001759
2011-01-17,70.8861,71.3322,70.7087,71.1897,1267882
2011-01-18,70.9696,71.2648,70.4874,70.4874,1366051
2011-01-19,70.3743,70.5645,69.7872,70.1181,859811
2011-01-20,70.0849,70.1065,69.6928,69.6928,1028307
2011-01-21,69.5660,69.5660,68.5613,69.0131,1708495
2011-01-24,68.9345,69.6295,68.6453,68.6453,1079231
2011-01-25,68.3168,68.3168,67.7064,67.7064,1587039
2011-01-26,67.5615,67.5615,66.9471,67.1710,1104900
2011-01-27,67.1401,67.1401,66.7582,66.8643,982008
2011-01-28,66.9190,67.4698,66.8926,67.0216,1268905
2011-01-31,66.9452,67.3479,66.6733,66.6733,1450490
2011-02-01,66.6120,66.7866,65.6659,65.7578,2105832
2011-02-02,65.8309,66.1307,65.4482,66.1307,1430514
2011-02-03,66.2046,66.6362,66.2046,66.5132,1234667
2011-02-04,66.4487,66.6736,65.9772,65.9772,1852951
2011-02-07,66.0339,66.7360,66.0339,66.7360,1439350
2011-02-08,66.7252,67.2028,66.5695,66.6883,829584
2011-02-09,66.6153,66.7238,66.1646,66.4442,663916
2011-02-10,66.3937,66.5429,66.0187,66.0357,1669941
2011-02-11,66.3175,67.4539,66.2800,67.4539,2027978
2011-02-14,67.2607,67.2607,66.4400,66.6856,1515132
2011-02-15,66.6269,66.6269,66.1787,66.4337,1464093
2011-02-16,66.4692,66.7919,66.2117,66.7919,1413457
2011-02-17,66.7676,67.0201,66.1329,66.6823,694858
2011-02-18,66.7209,67.2658,66.6961,67.2592,2080376
2011-02-21,67.2276,67.7431,67.1160,67.1160,1315294
2011-02-22,67.6992,68.8621,67.5697,68.8621,3777293
2011-02-23,68.8490,69.1500,68.6963,68.7867,1063456
2011-02-24,68.8000,69.3857,68.8000,68.8640,899848
2011-02-25,68.9413,69.6638,68.7472,69.3234,1473869
2011-02-28,69.6551,70.2910,69.6551,70.2868,2886893
2011-03-01,70.4547,71.9362,70.4547,71.6244,3065608
2011-03-02,71.5125,71.6430,71.1254,71.1254,1073661
2011-03-03,71.4823,72.3603,71.4823,72.2344,2661269
2011-03-04,72.0230,72.0230,71.3192,71.5942,1104260
2011-03-07,71.4545,71.5246,70.8549,70.8549,1663704
2011-03-08,70.8252,71.2041,70.6831,70.6831,1097125
2011-03-09,70.6205,70.9109,70.1107,70.4421,1395138
2011-03-10,70.4298,70.4488,70.0165,70.3263,1005544
2011-03-11,70.2918,70.5063,69.7871,70.0554,1161797
2011-03-14,69.8496,70.0590,69.4120,69.4120,1281892
2011-03-15,69.4281,69.8242,69.1890,69.5801,980506
2011-03-16,69.1277,69.4217,68.0145,68.0145,3081407
2011-03-17,68.1136,68.7907,68.1136,68.5389,1570282
2011-03-18,68.5743,69.0907,68.4435,68.8443,1233596
2011-03-21,68.8684,69.4410,68.8684,69.1612,1450536
2011-03-22,69.0514,69.1024,68.3007,68.8419,1455988
2011-03-23,68.8609,69.2869,68.6680,68.9644,1382051
2011-03-24,68.9312,69.2427,68.1581,68.5826,1998886
2011-03-25,68.4886,68.5380,68.0542,68.0587,1400208
2011-03-28,67.4983,67.6008,66.3390,66.3390,2318410
2011-03-29,66.5985,67.8691,66.5985,67.7229,2046108
2011-03-30,68.1997,69.3945,67.9862,69.3945,2939975
2011-03-31,69.5400,70.2059,69.5400,69.9279,1527580
2011-04-01,69.8875,70.0187,69.1975,69.2689,1253237
2011-04-04,69.3071,69.6254,69.2161,69.5194,1867702
2011-04-05,69.3697,69.4196,68.9293,68.9911,2585141
2011-04-06,69.2850,70.6258,69.2146,70.2986,2134192
2011-04-07,70.2969,70.4472,69.7433,70.2886,779224
2011-04-08,70.2103,70.5506,69.6341,69.6341,1522200
2011-04-11,69.5969,69.9737,69.1141,69.3894,1275794
2011-04-12,69.0121,69.0121,68.1625,68.1625,1827278
2011-04-13,68.0630,68.4430,67.7732,67.7732,1369928
2011-04-14,67.7824,67.9182,67.3036,67.8054,1368083
2011-04-15,67.8316,68.4001,67.7193,67.9346,820349
2011-04-18,68.1809,68.6996,68.0813,68.6996,1895470
2011-04-19,68.7080,68.7242,68.0897,68.7242,1011912
2011-04-20,68.7764,69.9730,68.4120,69.6437,1757181
2011-04-21,69.6253,70.0162,69.5784,69.5784,1271500
2011-04-22,69.5264,69.8913,68.9596,69.4090,650828
2011-04-25,69.3326,69.7585,68.5696,68.5696,1227271
2011-04-26,68.7244,69.3061,68.7049,69.0827,1217756
2011-04-27,69.2738,69.6584,69.1399,69.6384,1406314
2011-04-28,69.7155,69.9574,69.4885,69.9574,1109639
2011-04-29,69.9887,70.5557,69.8822,70.4304,1223690
2011-05-02,70.2857,70.3607,69.8055,69.9207,1325780
2011-05-03,69.9557,70.5451,69.5279,70.4595,1475337
2011-05-04,70.4942,71.2831,70.4942,70.7216,1459186
2011-05-05,71.0105,72.0987,71.0105,71.6887,1752781
2011-05-06,71.4207,71.5721,70.5809,70.7037,2381630
2011-05-09,70.9856,71.8743,70.9856,71.8743,2585741
2011-05-10,71.9422,72.3159,71.8178,72.1302,1005632
2011-05-11,72.2012,73.1034,72.2012,72.9481,2301305
2011-05-12,72.9249,73.6856,72.5255,72.8330,1012308
2011-05-13,72.5920,72.8001,71.5404,71.5404,1356008
2011-05-16,71.4927,71.5040,70.9487,70.9487,1052683
2011-05-17,70.9369,71.1497,70.6237,70.7832,1463921
2011-05-18,70.8206,71.3941,70.7335,71.0993,1051477
2011-05-19,70.8924,70.8924,70.1075,70.2735,1830204
2011-05-20,70.2069,70.2069,69.6339,69.7405,1338214
2011-05-23,70.3246,71.4663,70.3246,71.4663,2963137
2011-05-24,71.4475,71.6201,71.2727,71.3309,1028778
2011-05-25,71.4615,72.2707,71.4408,71.7568,1149978
2011-05-26,72.0366,72.6678,71.9618,72.5824,1597653
2011-05-27,72.5141,72.9018,72.1851,72.1851,1063721
2011-05-30,72.0078,72.1842,70.7771,70.7771,2153723
2011-05-31,70.9159,71.6566,70.6238,71.6566,3230982
2011-06-01,71.6611,71.6886,70.7106,71.6886,1345446
2011-06-02,71.7194,72.4729,71.7194,72.1901,1493133
2011-06-03,72.0606,72.0606,71.5754,71.7378,1556831
2011-06-06,72.0090,72.8100,72.0090,72.8100,2305776
2011-06-07,72.7197,72.7623,72.0791,72.0791,1843111
2011-06-08,72.1670,73.0937,71.9102,73.0937,1674460
2011-06-09,73.0651,73.5108,72.8391,72.8391,1713565
2011-06-10,72.7032,72.8547,71.8540,71.8540,2474555
2011-06-13,71.8855,72.3316,71.5003,72.2522,1099830
2011-06-14,72.2285,72.2285,71.4088,72.1680,1653231
2011-06-15,72.4248,73.0024,72.2195,73.0024,2835383
2011-06-16,72.8307,73.0053,72.2146,72.3518,1223977
2011-06-17,72.2230,72.2774,71.5469,71.9713,1511815
2011-06-20,71.9384,71.9592,71.6706,71.8538,1112622
2011-06-21,71.9469,72.2552,71.4777,72.1880,1182343
2011-06-22,72.0054,72.9535,71.4793,71.4793,2069166
2011-06-23,71.5082,71.7173,71.2261,71.7173,871418
2011-06-24,71.3412,71.3412,70.3233,70.4404,3448996
2011-06-27,70.4820,70.9734,70.0918,70.7962,2083028
2011-06-28,70.8654,71.2263,70.4820,71.0206,1636160
2011-06-29,71.1421,71.9904,71.1250,71.9447,1329805
2011-06-30,71.9176,72.1796,71.7308,71.7308,818145
2011-07-01,72.0007,72.9439,72.0007,72.9439,2196064
2011-07-04,72.9719,73.3397,72.6265,73.3397,939200
2011-07-05,73.3842,74.1331,73.3842,74.1331,1973541
2011-07-06,73.9073,73.9073,72.5249,72.5249,2040114
2011-07-07,72.3868,72.8791,71.8594,71.8594,2507108
2011-07-08,71.7868,71.8202,71.3041,71.3041,1659706
2011-07-11,71.3613,71.9563,71.3613,71.6782,1325346
2011-07-12,71.7095,72.4766,71.6919,71.8767,752614
2011-07-13,72.0546,72.9928,71.6948,72.9928,2014439
2011-07-14,72.6117,72.6117,71.2212,71.3353,2591053
2011-07-15,71.0848,71.0848,70.1212,70.1212,2521310
2011-07-18,70.1920,71.3638,70.1920,70.9945,1741853
2011-07-19,70.9990,71.1884,70.9617,71.0419,1397062
2011-07-20,71.0181,71.3655,70.4772,70.7916,1359123
2011-07-21,70.7175,70.7462,70.3973,70.3973,1713889
2011-07-22,70.3196,70.3566,69.5226,69.5432,1704039
2011-07-25,69.7122,70.3590,69.7122,70.3534,3627973
2011-07-26,70.2124,70.2124,69.5031,69.5031,1705070
2011-07-27,69.5362,70.2087,69.5362,69.6052,1310883
2011-07-28,69.7033,70.4837,69.7033,70.2476,1534083
2011-07-29,70.1918,70.1918,69.4910,69.9629,1638235
2011-08-01,70.0393,71.3059,70.0393,71.3059,1371913
2011-08-02,71.1991,71.3029,70.6490,70.7081,1213107
2011-08-03,70.6832,70.7839,70.2630,70.2630,1923575
2011-08-04,70.3443,70.5716,70.2562,70.5716,701241
2011-08-05,70.3574,70.3574,69.7041,69.7041,1416718
2011-08-08,69.5406,70.5159,69.0195,69.0195,1738965
2011-08-09,68.9957,70.4585,68.8981,68.9214,775468
2011-08-10,68.8950,69.8984,68.8159,68.8159,1179002
2011-08-11,67.9071,68.4921,66.0613,66.0613,2331354
2011-08-12,66.0258,67.4614,65.4868,65.4868,965518
2011-08-15,65.8745,66.6139,64.6929,66.6139,1081941
2011-08-16,66.4617,66.4617,64.9383,65.5643,2205244
2011-08-17,65.5017,65.5711,64.8656,65.3313,517863
2011-08-18,65.5333,67.1573,65.5333,67.1573,2302921
2011-08-19,67.2834,68.2053,67.2834,67.9439,1093689
2011-08-22,67.5569,67.9561,66.3804,66.3804,1727276
2011-08-23,65.9894,66.1770,64.6942,64.6942,1617687
2011-08-24,64.5200,64.5200,62.8336,64.1283,1095192
2011-08-25,64.1709,64.4637,63.0124,64.4637,1053343
2011-08-26,64.3946,64.3946,62.6339,63.2594,1427548
2011-08-29,63.1376,63.3268,61.9779,62.4524,656676
2011-08-30,62.3863,62.6875,61.7118,61.7118,1579299
2011-08-31,61.7367,62.2250,61.6804,61.7896,767255
2011-09-01,61.7792,61.9605,61.0760,61.6480,1118927
2011-09-02,62.1334,63.2861,62.1334,63.2861,2552473
2011-09-05,63.2373,63.2373,62.5006,63.0753,1094442
2011-09-06,63.0232,63.5221,62.7016,62.7016,1180206
2011-09-07,63.0154,64.1160,63.0154,64.1160,2804551
2011-09-08,63.8798,63.8798,63.2064,63.4410,1711131
2011-09-09,63.5780,64.3224,63.1223,64.3224,1521025
2011-09-12,64.3213,64.8755,64.1432,64.3026,999598
2011-09-13,64.3318,65.2236,64.2770,64.6413,1484769
2011-09-14,64.4549,64.4549,63.8765,63.9398,2110192
2011-09-15,63.6592,63.6592,62.6879,63.1342,2408465
2011-09-16,62.9610,62.9610,62.2975,62.4773,2044072
2011-09-19,62.7053,63.4299,62.7053,63.2017,1534337
2011-09-20,63.3091,64.8026,63.3091,64.8026,2905645
2011-09-21,64.8118,65.1313,64.8038,64.9540,1469859
2011-09-22,64.6455,64.6455,64.0233,64.0233,2083269
2011-09-23,64.0036,64.2484,63.7554,63.7554,1019811
2011-09-26,63.7668,64.3267,63.7668,63.8580,1182949
2011-09-27,63.6240,63.6240,62.9819,62.9819,1537509
